# en-US British -> American spelling corpus. GENERATED -- do not edit by hand.
# Regenerate: ./.venv/bin/python bin/gen_british_spellings.py
# Source: VarCon (SCOWL) -- https://github.com/en-wl/wordlist (public domain).
#   Vendored copy + license: config/en-US/varcon.txt
# Filter: British-only forms (no American tag in the headword), SCOWL level <= 60.
# House-style adds/exclusions: config/en-US/british-american.overrides.txt
# Format: <british><TAB><american>, one pair per line, sorted.

honourable	honorable
honourableness	honorableness
honourablenesses	honorablenesses
honourabler	honorabler
honourables	honorables
honourablest	honorablest
honourablier	honorablier
honourablies	honorablies
honourabliest	honorabliest
honourably	honorably
honoured	honored
honouree	honoree
honourees	honorees
honourer	honorer
honourers	honorers
honouring	honoring
honours	honors
hospitalisation	hospitalization
hospitalisations	hospitalizations
hospitalise	hospitalize
hospitalised	hospitalized
hospitalises	hospitalizes
hospitalising	hospitalizing
humanisation	humanization
humanisations	humanizations
humanise	humanize
humanised	humanized
humaniser	humanizer
humanisers	humanizers
humanises	humanizes
humanising	humanizing
humour	humor
humoured	humored
humouring	humoring
humourless	humorless
humourlesser	humorlesser
humourlessest	humorlessest
humourlessness	humorlessness
humourlessnesses	humorlessnesses
humours	humors
hybridisation	hybridization
hybridisations	hybridizations
hybridise	hybridize
hybridised	hybridized
hybridises	hybridizes
hybridising	hybridizing
hydrolyse	hydrolyze
hydrolysed	hydrolyzed
hydrolysing	hydrolyzing
hypnotise	hypnotize
hypnotised	hypnotized
hypnotises	hypnotizes
hypnotising	hypnotizing
hypothesise	hypothesize
hypothesised	hypothesized
hypothesises	hypothesizes
hypothesising	hypothesizing
idealisation	idealization
idealisations	idealizations
idealise	idealize
idealised	idealized
idealises	idealizes
idealising	idealizing
idolisation	idolization
idolisations	idolizations
idolise	idolize
idolised	idolized
idolises	idolizes
idolising	idolizing
immobilisation	immobilization
immobilisations	immobilizations
immobilise	immobilize
immobilised	immobilized
immobiliser	immobilizer
immobilisers	immobilizers
immobilises	immobilizes
immobilising	immobilizing
immortalise	immortalize
immortalised	immortalized
immortalises	immortalizes
immortalising	immortalizing
immunisation	immunization
immunisations	immunizations
immunise	immunize
immunised	immunized
immunises	immunizes
immunising	immunizing
imperilled	imperiled
imperilling	imperiling
individualisation	individualization
individualisations	individualizations
individualise	individualize
individualised	individualized
individualises	individualizes
individualising	individualizing
industrialisation	industrialization
industrialisations	industrializations
industrialise	industrialize
industrialised	industrialized
industrialises	industrializes
industrialising	industrializing
inflexion	inflection
inflexions	inflections
initialisation	initialization
initialisations	initializations
initialise	initialize
initialised	initialized
initialises	initializes
initialising	initializing
initialled	initialed
initialling	initialing
instal	install
instalment	installment
instalments	installments
instals	installs
instil	instill
instils	instills
institutionalisation	institutionalization
institutionalisations	institutionalizations
institutionalise	institutionalize
institutionalised	institutionalized
institutionalises	institutionalizes
institutionalising	institutionalizing
intellectualise	intellectualize
intellectualised	intellectualized
intellectualises	intellectualizes
intellectualising	intellectualizing
internalisation	internalization
internalisations	internalizations
internalise	internalize
internalised	internalized
internalises	internalizes
internalising	internalizing
internationalisation	internationalization
internationalisations	internationalizations
internationalise	internationalize
internationalised	internationalized
internationalises	internationalizes
internationalising	internationalizing
inthrall	enthrall
inthralled	enthralled
inthralling	enthralling
inthralls	enthralls
iodise	iodize
iodised	iodized
iodises	iodizes
iodising	iodizing
ionisation	ionization
ionisations	ionizations
ionise	ionize
ionised	ionized
ioniser	ionizer
ionisers	ionizers
ionises	ionizes
ionising	ionizing
ionisings	ionizings
italicisation	italicization
italicisations	italicizations
italicise	italicize
italicised	italicized
italicises	italicizes
italicising	italicizing
itemisation	itemization
itemisations	itemizations
itemise	itemize
itemised	itemized
itemises	itemizes
itemising	itemizing
jeopardise	jeopardize
jeopardised	jeopardized
jeopardises	jeopardizes
jeopardising	jeopardizing
jewelled	jeweled
jeweller	jeweler
jewellers	jewelers
jewellery	jewelry
jewelling	jeweling
judgement	judgment
judgements	judgments
kennelled	kenneled
kennelling	kenneling
kerb	curb
kerbed	curbed
kerbing	curbing
kerbs	curbs
kilogramme	kilogram
kilogrammes	kilograms
kilolitre	kiloliter
kilolitres	kiloliters
kilometre	kilometer
kilometres	kilometers
labelled	labeled
labelling	labeling
labour	labor
laboured	labored
labourer	laborer
labourers	laborers
labouring	laboring
labourings	laborings
labours	labors
laboursaving	laborsaving
lacklustre	lackluster
lacklustrer	lacklusterrer
lacklustres	lacklusters
lacklustrest	lacklusterrest
lasagne	lasagna
lasagnes	lasagnas
learnt	learned
legalisation	legalization
legalisations	legalizations
legalise	legalize
legalised	legalized
legalises	legalizes
legalising	legalizing
legitimatise	legitimatize
legitimatised	legitimatized
legitimatises	legitimatizes
legitimatising	legitimatizing
legitimisation	legitimization
legitimisations	legitimizations
legitimise	legitimize
legitimised	legitimized
legitimises	legitimizes
legitimising	legitimizing
leukaemia	leukemia
leukaemias	leukemias
levelled	leveled
leveller	leveler
levellers	levelers
levellest	levelest
levelling	leveling
libelled	libeled
libeller	libeler
libellers	libelers
libelling	libeling
libellous	libelous
libellouser	libelouser
libellousest	libelousest
liberalisation	liberalization
liberalisations	liberalizations
liberalise	liberalize
liberalised	liberalized
liberalises	liberalizes
liberalising	liberalizing
licence	license
licenced	licensed
licences	licenses
licencing	licensing
lionisation	lionization
lionisations	lionizations
lionise	lionize
lionised	lionized
lionises	lionizes
lionising	lionizing
liquidise	liquidize
liquidised	liquidized
liquidiser	liquidizer
liquidisers	liquidizers
liquidises	liquidizes
liquidising	liquidizing
liquorice	licorice
lobotomise	lobotomize
lobotomised	lobotomized
lobotomises	lobotomizes
lobotomising	lobotomizing
localisation	localization
localisations	localizations
localise	localize
localised	localized
localises	localizes
localising	localizing
louvre	louver
louvred	louvered
louvres	louvers
lustreless	lusterless
lustrelesser	lusterlesser
lustrelessest	lusterlessest
macadamise	macadamize
macadamised	macadamized
macadamises	macadamizes
macadamising	macadamizing
magnetisable	magnetizable
magnetisables	magnetizables
magnetisation	magnetization
magnetisations	magnetizations
magnetise	magnetize
magnetised	magnetized
magnetises	magnetizes
magnetising	magnetizing
manoeuvrabilities	maneuverabilities
manoeuvrability	maneuverability
manoeuvrable	maneuverable
manoeuvrabler	maneuverabler
manoeuvrablest	maneuverablest
manoeuvre	maneuver
manoeuvred	maneuvered
manoeuvres	maneuvers
manoeuvring	maneuvering
manoeuvrings	maneuverings
marbleise	marbleize
marbleised	marbleized
marbleises	marbleizes
marbleising	marbleizing
marginalisation	marginalization
marginalise	marginalize
marginalised	marginalized
marginalises	marginalizes
marginalising	marginalizing
marvelled	marveled
marvelling	marveling
marvellous	marvelous
marvellouser	marvelouser
marvellousest	marvelousest
marvellouslier	marvelouslier
marvellousliest	marvelousliest
marvellously	marvelously
materialisation	materialization
materialisations	materializations
materialise	materialize
materialised	materialized
materialises	materializes
materialising	materializing
maths	math
matres	maters
maximisation	maximization
maximisations	maximizations
maximise	maximize
maximised	maximized
maximises	maximizes
maximising	maximizing
meagre	meager
meagrely	meagerly
meagreness	meagerness
meagrenesses	meagernesses
meagrer	meagerrer
meagrest	meagerrest
mechanisation	mechanization
mechanisations	mechanizations
mechanise	mechanize
mechanised	mechanized
mechanises	mechanizes
mechanising	mechanizing
medallist	medalist
medallists	medalists
megagramme	megagram
megagrammes	megagrams
memorialise	memorialize
memorialised	memorialized
memorialises	memorializes
memorialising	memorializing
memorisation	memorization
memorisations	memorizations
memorise	memorize
memorised	memorized
memorises	memorizes
memorising	memorizing
mercerise	mercerize
mercerised	mercerized
mercerises	mercerizes
mercerising	mercerizing
mesmerise	mesmerize
mesmerised	mesmerized
mesmeriser	mesmerizer
mesmerisers	mesmerizers
mesmerises	mesmerizes
mesmerising	mesmerizing
metabolise	metabolize
metabolised	metabolized
metabolises	metabolizes
metabolising	metabolizing
metalled	metaled
metalling	metaling
metastasise	metastasize
metastasised	metastasized
metastasises	metastasizes
metastasising	metastasizing
metathesise	metathesize
metathesised	metathesized
metathesises	metathesizes
metathesising	metathesizing
metricise	metricize
metricised	metricized
metricises	metricizes
metricising	metricizing
microgramme	microgram
micrometre	micrometer
micrometres	micrometers
militarisation	militarization
militarisations	militarizations
militarise	militarize
militarised	militarized
militarises	militarizes
militarising	militarizing
milligramme	milligram
milligrammes	milligrams
millilitre	milliliter
millilitres	milliliters
millimetre	millimeter
millimetres	millimeters
miniaturisation	miniaturization
miniaturisations	miniaturizations
miniaturise	miniaturize
miniaturised	miniaturized
miniaturises	miniaturizes
miniaturising	miniaturizing
minimisation	minimization
minimisations	minimizations
minimise	minimize
minimised	minimized
minimises	minimizes
minimising	minimizing
misbehaviour	misbehavior
misbehaviours	misbehaviors
misdemeanour	misdemeanor
misdemeanours	misdemeanors
misjudgement	misjudgment
misjudgements	misjudgments
mislabelled	mislabeled
mislabelling	mislabeling
mitre	miter
mitred	mitered
mitres	miters
mitring	mitering
mobilisation	mobilization
mobilisations	mobilizations
mobilise	mobilize
mobilised	mobilized
mobiliser	mobilizer
mobilisers	mobilizers
mobilises	mobilizes
mobilising	mobilizing
modelled	modeled
modeller	modeler
modellers	modelers
modelling	modeling
modellings	modelings
modernisation	modernization
modernisations	modernizations
modernise	modernize
modernised	modernized
moderniser	modernizer
modernisers	modernizers
modernises	modernizes
modernising	modernizing
moisturise	moisturize
moisturised	moisturized
moisturiser	moisturizer
moisturisers	moisturizers
moisturises	moisturizes
moisturising	moisturizing
monetise	monetize
monetised	monetized
monetises	monetizes
monetising	monetizing
monopolisation	monopolization
monopolisations	monopolizations
monopolise	monopolize
monopolised	monopolized
monopoliser	monopolizer
monopolisers	monopolizers
monopolises	monopolizes
monopolising	monopolizing
moralisation	moralization
moralisations	moralizations
moralise	moralize
moralised	moralized
moraliser	moralizer
moralisers	moralizers
moralises	moralizes
moralising	moralizing
motorisation	motorization
motorisations	motorizations
motorise	motorize
motorised	motorized
motorises	motorizes
motorising	motorizing
mould	mold
moulded	molded
moulder	molder
mouldered	moldered
mouldering	moldering
moulders	molders
mouldier	moldier
mouldiest	moldiest
moulding	molding
mouldings	moldings
moulds	molds
mouldy	moldy
moult	molt
moulted	molted
moulting	molting
moults	molts
moustache	mustache
moustached	mustached
moustaches	mustaches
multicoloured	multicolored
multicolouredder	multicoloredder
multicoloureddest	multicoloreddest
mums	moms
mythologise	mythologize
mythologised	mythologized
mythologises	mythologizes
mythologising	mythologizing
narcotisation	narcotization
narcotisations	narcotizations
narcotise	narcotize
narcotised	narcotized
narcotises	narcotizes
narcotising	narcotizing
nasalisation	nasalization
nasalisations	nasalizations
nasalise	nasalize
nasalised	nasalized
nasalises	nasalizes
nasalising	nasalizing
nationalisation	nationalization
nationalisations	nationalizations
nationalise	nationalize
nationalised	nationalized
nationalises	nationalizes
nationalising	nationalizing
naturalisation	naturalization
naturalisations	naturalizations
naturalise	naturalize
naturalised	naturalized
naturalises	naturalizes
naturalising	naturalizing
neighbour	neighbor
neighboured	neighbored
neighbourhood	neighborhood
neighbourhoods	neighborhoods
neighbouring	neighboring
neighbourings	neighborings
neighbourlier	neighborlier
neighbourliest	neighborliest
neighbourliness	neighborliness
neighbourlinesses	neighborlinesses
neighbourly	neighborly
neighbours	neighbors
nett	net
netts	nets
neutralisation	neutralization
neutralisations	neutralizations
neutralise	neutralize
neutralised	neutralized
neutraliser	neutralizer
neutralisers	neutralizers
neutralises	neutralizes
neutralising	neutralizing
nitre	niter
nitres	niters
nonsympathiser	nonsympathizer
nonsympathisers	nonsympathizers
normalisation	normalization
normalisations	normalizations
normalise	normalize
normalised	normalized
normalises	normalizes
normalising	normalizing
nosey	nosy
noseys	nosies
notarisation	notarization
notarisations	notarizations
notarise	notarize
notarised	notarized
notarises	notarizes
notarising	notarizing
novelisation	novelization
novelisations	novelizations
novelise	novelize
novelised	novelized
novelises	novelizes
novelising	novelizing
novenae	novene
ochre	ocher
ochred	ochered
ochrer	ocherrer
ochres	ochers
ochrest	ocherrest
ochring	ochering
odour	odor
odoured	odored
odourless	odorless
odourlesser	odorlesser
odourlessest	odorlessest
odours	odors
oecumenism	ecumenism
oecus	ecus
oedema	edema
oedemas	edemas
oesophagus	esophagus
oestrogen	estrogen
oestrogens	estrogens
oestrous	estrous
oestrus	estrus
oestruses	estruses
offence	offense
offences	offenses
optimisation	optimization
optimisations	optimizations
optimise	optimize
optimised	optimized
optimiser	optimizer
optimisers	optimizers
optimises	optimizes
optimising	optimizing
organisation	organization
organisational	organizational
organisationaler	organizationaler
organisationalest	organizationalest
organisationallier	organizationallier
organisationalliest	organizationalliest
organisationally	organizationally
organisationals	organizationals
organisations	organizations
organise	organize
organised	organized
organiser	organizer
organisers	organizers
organises	organizes
organising	organizing
orthopaedic	orthopedic
orthopaedicer	orthopedicer
orthopaedicest	orthopedicest
orthopaedics	orthopedics
orthopaedist	orthopedist
orthopaedists	orthopedists
ostracise	ostracize
ostracised	ostracized
ostracises	ostracizes
ostracising	ostracizing
outmanoeuvre	outmaneuver
outmanoeuvred	outmaneuvered
outmanoeuvres	outmaneuvers
outmanoeuvring	outmaneuvering
overcapitalise	overcapitalize
overcapitalised	overcapitalized
overcapitalises	overcapitalizes
overcapitalising	overcapitalizing
overemphasise	overemphasize
overemphasised	overemphasized
overemphasises	overemphasizes
overemphasising	overemphasizing
overgeneralise	overgeneralize
overgeneralised	overgeneralized
overgeneralises	overgeneralizes
overgeneralising	overgeneralizing
overspecialisation	overspecialization
overspecialisations	overspecializations
overspecialise	overspecialize
overspecialised	overspecialized
overspecialises	overspecializes
overspecialising	overspecializing
oxidisation	oxidization
oxidisations	oxidizations
oxidise	oxidize
oxidised	oxidized
oxidiser	oxidizer
oxidisers	oxidizers
oxidises	oxidizes
oxidising	oxidizing
oxidisings	oxidizings
paederast	pederast
paederasts	pederasts
paediatric	pediatric
paediatrician	pediatrician
paediatricians	pediatricians
paediatrics	pediatrics
paedophile	pedophile
paedophiles	pedophiles
paedophilia	pedophilia
paedophilias	pedophilias
palaeolithic	paleolithic
palaeontologist	paleontologist
palaeontologists	paleontologists
palaeontology	paleontology
palatalisation	palatalization
palatalisations	palatalizations
palatalise	palatalize
palatalised	palatalized
palatalises	palatalizes
palatalising	palatalizing
panelled	paneled
panelling	paneling
panellings	panelings
panellist	panelist
panellists	panelists
paralyse	paralyze
paralysed	paralyzed
paralysing	paralyzing
paralysinglies	paralyzinglies
paralysingly	paralyzingly
parcelled	parceled
parcelling	parceling
parenthesise	parenthesize
parenthesised	parenthesized
parenthesises	parenthesizes
parenthesising	parenthesizing
parlour	parlor
parlours	parlors
particularisation	particularization
particularisations	particularizations
particularise	particularize
particularised	particularized
particularises	particularizes
particularising	particularizing
passivisation	passivization
pasteurisation	pasteurization
pasteurisations	pasteurizations
pasteurise	pasteurize
pasteurised	pasteurized
pasteuriser	pasteurizer
pasteurisers	pasteurizers
pasteurises	pasteurizes
pasteurising	pasteurizing
patinae	patine
patinaed	patined
patronise	patronize
patronised	patronized
patroniser	patronizer
patronisers	patronizers
patronises	patronizes
patronising	patronizing
patronisinglier	patronizinglier
patronisingliest	patronizingliest
patronisingly	patronizingly
patronisings	patronizings
pauperise	pauperize
pauperised	pauperized
pauperises	pauperizes
pauperising	pauperizing
pedalled	pedaled
pedaller	pedaler
pedallers	pedalers
pedalling	pedaling
pedestrianisation	pedestrianization
pedestrianisations	pedestrianizations
pedestrianise	pedestrianize
pedestrianised	pedestrianized
pedestrianises	pedestrianizes
pedestrianising	pedestrianizing
penalisation	penalization
penalisations	penalizations
penalise	penalize
penalised	penalized
penalises	penalizes
penalising	penalizing
pencilled	penciled
pencilling	penciling
pencillings	pencilings
perilled	periled
perilling	periling
personalise	personalize
personalised	personalized
personalises	personalizes
personalising	personalizing
petalled	petaled
philosophise	philosophize
philosophised	philosophized
philosophiser	philosophizer
philosophisers	philosophizers
philosophises	philosophizes
philosophising	philosophizing
philtre	philter
philtres	philters
photosynthesise	photosynthesize
photosynthesised	photosynthesized
photosynthesises	photosynthesizes
photosynthesising	photosynthesizing
piastre	piaster
piastres	piasters
plagiarise	plagiarize
plagiarised	plagiarized
plagiariser	plagiarizer
plagiarisers	plagiarizers
plagiarises	plagiarizes
plagiarising	plagiarizing
plasticise	plasticize
plasticised	plasticized
plasticises	plasticizes
plasticising	plasticizing
plough	plow
ploughed	plowed
ploughing	plowing
ploughman	plowman
ploughmen	plowmen
ploughs	plows
ploughshare	plowshare
ploughshares	plowshares
pluralisation	pluralization
pluralisations	pluralizations
pluralise	pluralize
pluralised	pluralized
pluralises	pluralizes
pluralising	pluralizing
polarisation	polarization
polarisations	polarizations
polarise	polarize
polarised	polarized
polarises	polarizes
polarising	polarizing
politicisation	politicization
politicisations	politicizations
politicise	politicize
politicised	politicized
politicises	politicizes
politicising	politicizing
polymerisation	polymerization
polymerisations	polymerizations
polymerise	polymerize
polymerised	polymerized
polymerises	polymerizes
polymerising	polymerizing
pommelled	pommeled
pommelling	pommeling
popularisation	popularization
popularisations	popularizations
popularise	popularize
popularised	popularized
popularises	popularizes
popularising	popularizing
practise	practice
prejudgement	prejudgment
prejudgements	prejudgments
pressurisation	pressurization
pressurisations	pressurizations
pressurise	pressurize
pressurised	pressurized
pressuriser	pressurizer
pressurisers	pressurizers
pressurises	pressurizes
pressurising	pressurizing
pretence	pretense
pretences	pretenses
primaeval	primeval
prioritisation	prioritization
prioritisations	prioritizations
prioritise	prioritize
prioritised	prioritized
prioritises	prioritizes
prioritising	prioritizing
prioritisings	prioritizings
prise	prize
prised	prized
priser	prizer
prisers	prizers
prises	prizes
prising	prizing
privatisation	privatization
privatisations	privatizations
privatise	privatize
privatised	privatized
privatises	privatizes
privatising	privatizing
professionalisation	professionalization
professionalisations	professionalizations
professionalise	professionalize
professionalised	professionalized
professionalises	professionalizes
professionalising	professionalizing
programme	program
programmes	programs
propagandise	propagandize
propagandised	propagandized
propagandises	propagandizes
propagandising	propagandizing
proselytise	proselytize
proselytised	proselytized
proselytiser	proselytizer
proselytisers	proselytizers
proselytises	proselytizes
proselytising	proselytizing
psychoanalyse	psychoanalyze
psychoanalysed	psychoanalyzed
psychoanalysing	psychoanalyzing
publicise	publicize
publicised	publicized
publicises	publicizes
publicising	publicizing
pulverisation	pulverization
pulverisations	pulverizations
pulverise	pulverize
pulverised	pulverized
pulverises	pulverizes
pulverising	pulverizing
pummelled	pummeled
pummelling	pummeling
pyjama	pajama
pyjamas	pajamas
pyorrhoea	pyorrhea
pyorrhoeas	pyorrheas
quarrelled	quarreled
quarreller	quarreler
quarrellers	quarrelers
quarrelling	quarreling
queueing	queuing
radicalisation	radicalization
radicalisations	radicalizations
radicalise	radicalize
radicalised	radicalized
radicalises	radicalizes
radicalising	radicalizing
rancour	rancor
rancours	rancors
randomisation	randomization
randomisations	randomizations
randomise	randomize
randomised	randomized
randomises	randomizes
randomising	randomizing
rationalisation	rationalization
rationalisations	rationalizations
rationalise	rationalize
rationalised	rationalized
rationalises	rationalizes
rationalising	rationalizing
ravelled	raveled
ravelling	raveling
ravellings	ravelings
realisable	realizable
realisabler	realizabler
realisables	realizables
realisablest	realizablest
realisation	realization
realisations	realizations
realise	realize
realised	realized
realises	realizes
realising	realizing
realisings	realizings
reanalyse	reanalyze
reanalysed	reanalyzed
reanalysing	reanalyzing
reauthorise	reauthorize
reauthorises	reauthorizes
recapitalisation	recapitalization
recapitalisations	recapitalizations
recapitalise	recapitalize
recapitalised	recapitalized
recapitalises	recapitalizes
recapitalising	recapitalizing
recognisable	recognizable
recognisabler	recognizabler
recognisablest	recognizablest
recognisably	recognizably
recognisance	recognizance
recognisances	recognizances
recognise	recognize
recognised	recognized
recogniser	recognizer
recognisers	recognizers
recognises	recognizes
recognising	recognizing
recolonisation	recolonization
recolonisations	recolonizations
recolonise	recolonize
recolonised	recolonized
recolonises	recolonizes
recolonising	recolonizing
recolour	recolor
recoloured	recolored
recolouring	recoloring
recolours	recolors
reconnoitre	reconnoiter
reconnoitred	reconnoitered
reconnoitres	reconnoiters
reconnoitring	reconnoitering
recrystallise	recrystallize
recrystallised	recrystallized
recrystallises	recrystallizes
recrystallising	recrystallizing
redialled	redialed
redialling	redialing
reemphasise	reemphasize
reemphasised	reemphasized
reemphasises	reemphasizes
reemphasising	reemphasizing
refuelled	refueled
refuelling	refueling
regularisation	regularization
regularisations	regularizations
regularise	regularize
regularised	regularized
regularises	regularizes
regularising	regularizing
reinitialise	reinitialize
reinitialised	reinitialized
reinitialises	reinitializes
reinitialising	reinitializing
relabelled	relabeled
relabelling	relabeling
remodelled	remodeled
remodelling	remodeling
remould	remold
remoulded	remolded
remoulding	remolding
remoulds	remolds
reorganisation	reorganization
reorganisations	reorganizations
reorganise	reorganize
reorganised	reorganized
reorganises	reorganizes
reorganising	reorganizing
reprised	reprized
reprogramme	reprogram
reprogrammes	reprograms
revelled	reveled
reveller	reveler
revellers	revelers
revelling	reveling
revellings	revelings
revitalisation	revitalization
revitalisations	revitalizations
revitalise	revitalize
revitalised	revitalized
revitalises	revitalizes
revitalising	revitalizing
revolutionise	revolutionize
revolutionised	revolutionized
revolutionises	revolutionizes
revolutionising	revolutionizing
rhapsodise	rhapsodize
rhapsodised	rhapsodized
rhapsodises	rhapsodizes
rhapsodising	rhapsodizing
rigour	rigor
rigours	rigors
ritualise	ritualize
ritualised	ritualized
ritualises	ritualizes
ritualising	ritualizing
rivalled	rivaled
rivalling	rivaling
robotise	robotize
robotised	robotized
robotises	robotizes
robotising	robotizing
romanticise	romanticize
romanticised	romanticized
romanticises	romanticizes
romanticising	romanticizing
rouble	ruble
roubles	rubles
roumania	romania
roumanias	romanias
routinise	routinize
routinised	routinized
routinises	routinizes
routinising	routinizing
rowelled	roweled
rowelling	roweling
rubberise	rubberize
rubberised	rubberized
rubberises	rubberizes
rubberising	rubberizing
rumour	rumor
rumoured	rumored
rumouring	rumoring
rumourmonger	rumormonger
rumourmongers	rumormongers
rumours	rumors
saltpetre	saltpeter
saltpetres	saltpeters
sanitise	sanitize
sanitised	sanitized
sanitises	sanitizes
sanitising	sanitizing
satirise	satirize
satirised	satirized
satirises	satirizes
satirising	satirizing
saviour	savior
saviours	saviors
savour	savor
savoured	savored
savourier	savorier
savouries	savories
savouriest	savoriest
savouriness	savoriness
savourinesses	savorinesses
savouring	savoring
savours	savors
savoury	savory
scandalise	scandalize
scandalised	scandalized
scandalises	scandalizes
scandalising	scandalizing
sceptic	skeptic
sceptical	skeptical
scepticaler	skepticaler
scepticalest	skepticalest
sceptically	skeptically
scepticer	skepticer
scepticest	skepticest
scepticism	skepticism
scepticisms	skepticisms
sceptics	skeptics
sceptre	scepter
sceptred	sceptered
sceptres	scepters
sceptring	sceptering
schematise	schematize
schematised	schematized
schematises	schematizes
schematising	schematizing
scrutinise	scrutinize
scrutinised	scrutinized
scrutinises	scrutinizes
scrutinising	scrutinizing
seborrhoea	seborrhea
seborrhoeas	seborrheas
secularisation	secularization
secularisations	secularizations
secularise	secularize
secularised	secularized
secularises	secularizes
secularising	secularizing
sensationalise	sensationalize
sensationalised	sensationalized
sensationalises	sensationalizes
sensationalising	sensationalizing
sensitisation	sensitization
sensitisations	sensitizations
sensitise	sensitize
sensitised	sensitized
sensitises	sensitizes
sensitising	sensitizing
sentimentalisation	sentimentalization
sentimentalisations	sentimentalizations
sentimentalise	sentimentalize
sentimentalised	sentimentalized
sentimentalises	sentimentalizes
sentimentalising	sentimentalizing
septicaemia	septicemia
septicaemias	septicemias
septicaemic	septicemic
sepulchre	sepulcher
sepulchred	sepulchered
sepulchres	sepulchers
sepulchring	sepulchering
serialisation	serialization
serialisations	serializations
serialise	serialize
serialised	serialized
serialises	serializes
serialising	serializing
sermonise	sermonize
sermonised	sermonized
sermonises	sermonizes
sermonising	sermonizing
shovelled	shoveled
shovelling	shoveling
shrivelled	shriveled
shrivelling	shriveling
signalisation	signalization
signalise	signalize
signalised	signalized
signalises	signalizes
signalising	signalizing
signalled	signaled
signaller	signaler
signallers	signalers
signalling	signaling
simonise	simonize
skilful	skillful
skilfully	skillfully
skilfulness	skillfulness
slenderise	slenderize
slenderised	slenderized
slenderises	slenderizes
slenderising	slenderizing
snivelled	sniveled
sniveller	sniveler
snivellers	snivelers
snivelling	sniveling
snivellings	snivelings
snorkelled	snorkeled
snorkelling	snorkeling
snowplough	snowplow
snowploughs	snowplows
socialisation	socialization
socialisations	socializations
socialise	socialize
socialised	socialized
socialises	socializes
socialising	socializing
sodomise	sodomize
sodomised	sodomized
sodomises	sodomizes
sodomising	sodomizing
solemnisation	solemnization
solemnisations	solemnizations
solemnise	solemnize
solemnised	solemnized
solemnises	solemnizes
solemnising	solemnizing
soliloquise	soliloquize
soliloquised	soliloquized
soliloquises	soliloquizes
soliloquising	soliloquizing
soliloquisings	soliloquizings
specialisation	specialization
specialisations	specializations
specialise	specialize
specialised	specialized
specialises	specializes
specialising	specializing
specialities	specialties
speciality	specialty
spectre	specter
spectres	specters
spelaeological	speleological
spiralled	spiraled
spiralling	spiraling
spirochaete	spirochete
spirochaetes	spirochetes
splendour	splendor
splendours	splendors
spoilt	spoiled
squirrelled	squirreled
squirrelling	squirreling
stabilisation	stabilization
stabilisations	stabilizations
stabilise	stabilize
stabilised	stabilized
stabiliser	stabilizer
stabilisers	stabilizers
stabilises	stabilizes
stabilising	stabilizing
standardisation	standardization
standardisations	standardizations
standardise	standardize
standardised	standardized
standardises	standardizes
standardising	standardizing
stencilled	stenciled
stencilling	stenciling
sterilisation	sterilization
sterilisations	sterilizations
sterilise	sterilize
sterilised	sterilized
steriliser	sterilizer
sterilisers	sterilizers
sterilises	sterilizes
sterilising	sterilizing
stigmatisation	stigmatization
stigmatisations	stigmatizations
stigmatise	stigmatize
stigmatised	stigmatized
stigmatises	stigmatizes
stigmatising	stigmatizing
stylise	stylize
stylised	stylized
stylises	stylizes
stylising	stylizing
subsidisation	subsidization
subsidisations	subsidizations
subsidise	subsidize
subsidised	subsidized
subsidiser	subsidizer
subsidisers	subsidizers
subsidises	subsidizes
subsidising	subsidizing
subtotalled	subtotaled
subtotalling	subtotaling
succour	succor
succoured	succored
succouring	succoring
succours	succors
sulphate	sulfate
sulphates	sulfates
sulphide	sulfide
sulphides	sulfides
sulphur	sulfur
sulphured	sulfured
sulphuric	sulfuric
sulphuring	sulfuring
sulphurous	sulfurous
sulphurs	sulfurs
summarise	summarize
summarised	summarized
summarises	summarizes
summarising	summarizing
swivelled	swiveled
swivelling	swiveling
symbolisation	symbolization
symbolisations	symbolizations
symbolise	symbolize
symbolised	symbolized
symbolises	symbolizes
symbolising	symbolizing
sympathise	sympathize
sympathised	sympathized
sympathiser	sympathizer
sympathisers	sympathizers
sympathises	sympathizes
sympathising	sympathizing
sympathisings	sympathizings
synchronisation	synchronization
synchronisations	synchronizations
synchronise	synchronize
synchronised	synchronized
synchronises	synchronizes
synchronising	synchronizing
synopsise	synopsize
synopsised	synopsized
synopsises	synopsizes
synopsising	synopsizing
synthesise	synthesize
synthesised	synthesized
synthesiser	synthesizer
synthesisers	synthesizers
synthesises	synthesizes
synthesising	synthesizing
syphon	siphon
syphoned	siphoned
syphoning	siphoning
syphons	siphons
systematisation	systematization
systematisations	systematizations
systematise	systematize
systematised	systematized
systematises	systematizes
systematising	systematizing
tantalisation	tantalization
tantalisations	tantalizations
tantalise	tantalize
tantalised	tantalized
tantaliser	tantalizer
tantalisers	tantalizers
tantalises	tantalizes
tantalising	tantalizing
tantalisinglier	tantalizinglier
tantalisinglies	tantalizinglies
tantalisingliest	tantalizingliest
tantalisingly	tantalizingly
tantalisings	tantalizings
tasselled	tasseled
tasselling	tasseling
tassells	tassels
technicolour	technicolor
technicolours	technicolors
teetotaller	teetotaler
teetotallers	teetotalers
temporise	temporize
temporised	temporized
temporiser	temporizer
temporisers	temporizers
temporises	temporizes
temporising	temporizing
temporisings	temporizings
